Fund Name,Target Name,FundID,Permno,NCUSIP,Gvkey,Date13D,DateCross5pct
STEEL PARTNERS,GENERAL HOUSEWARES CORP,74,56629,37007310,5061,19990702,19990622
STEEL PARTNERS,SYNC RESEARCH INC,74,82620,78506510,-99,19990823,19990813
STEEL PARTNERS,UNITED INDUSTRIAL CORP.,74,41371,91067110,10906,19990907,-99
STEEL PARTNERS,TANDYCRAFTS INC.,74,58704,87537910,10333,19991008,19990930
STEEL PARTNERS,U S DIAGNOSTIC INC.,74,81015,90328Q10,30837,19991018,19991008
STEEL PARTNERS,ROCKY MOUNTAIN CHOCOLATE FACTORY INC,74,10044,77467810,11976,19991124,19991117
STEEL PARTNERS,MEDICAL RESOURCES INC /DE/,74,77883,58461Q40,25699,19991216,19991209
STEEL PARTNERS,MULTI MEDIA TUTORIAL SERVICES INC,74,90018,62542010,31727,20000505,20000426
STEEL PARTNERS,NATHANS FAMOUS INC,74,78900,63234710,7696,20000628,20000620
STEEL PARTNERS,IMAGEMAX INC,74,85696,45245V10,65961,20000804,20000727
STEEL PARTNERS,BAIRNCO CORP,74,62797,5709710,1971,20001016,20001006
STEEL PARTNERS,ALLTRISTA CORP,74,78977,2004010,27980,20001222,20001213
STEEL PARTNERS,MAYORS JEWELERS INC.,74,75172,57846210,13866,20010126,20010116
STEEL PARTNERS,"DYNAMEX, INC.",74,83861,26784F10,63468,20010205,20010126
STEEL PARTNERS,"JPS INDUSTRIES, INC.",74,85735,46624E40,20893,20010525,20010518
STEEL PARTNERS,TAB PRODUCTS CO,74,60353,87319710,10312,20010601,20010523
STEEL PARTNERS,APPLIED SIGNAL TECHNOLOGY INC.,74,78953,3823710,27997,20010628,20010618
STEEL PARTNERS,LQ CORP.,74,87076,53631T10,121979,20010730,20010720
STEEL PARTNERS,STAMPS.COM INC.,74,87000,85285710,121673,20011115,20011105
STEEL PARTNERS,SYLVAN INC.,74,76264,87137110,23080,20020606,20020528
STEEL PARTNERS,DEL GLOBAL TECHNOLOGIES CORP,74,29210,24507310,3839,20020926,20020917
STEEL PARTNERS,"GENCORP, INC",74,20765,36868210,5018,20021212,20021205
STEEL PARTNERS,STRATEGIC DISTRIBUTION INC.,74,80378,86270130,8084,20030221,20030211
STEEL PARTNERS,MCSI INC.,74,84231,55270M10,63966,20030226,20030220
STEEL PARTNERS,"PREMIERE GLOBAL SERVICES, INC.",74,83307,74058F10,62317,20030307,20030225
STEEL PARTNERS,ANGELICA CORPORATION,74,45583,3466310,1655,20030425,20030416
STEEL PARTNERS,EVANS & SUTHERLAND COMPUTER CORP.,74,33612,29909610,4467,20030522,20030514
STEEL PARTNERS,BNS CO,74,42606,5596130,2433,20030929,20030918
STEEL PARTNERS,NOVOSTE CORPORATION/NOVT CORP,74,83535,67010C10,62923,20030929,20030917
STEEL PARTNERS,ENPRO INDUSTRIES,74,89406,29355X10,148950,20031125,20031118
STEEL PARTNERS,LAYNE CHRISTENSEN CO.,74,77862,52105010,25680,20031203,20031124
STEEL PARTNERS,NASHUA CORP.,74,45487,63122610,7692,20040809,20040730
STEEL PARTNERS,ROTECH HEALTHCARE INC.,74,90974,77866910,149578,20040920,20040915
STEEL PARTNERS,CALGON CARBON CORPORATION,74,11378,12960310,13406,20041118,20041108
STEEL PARTNERS,IKON OFFICE SOLUTIONS INC,74,48514,45171310,1246,20050120,20050110
STEEL PARTNERS,COSINE COMMUNICATIONS,74,88622,22122260,139985,20050413,20050406
STEEL PARTNERS,"STRATOS INTERNATIONAL, INC.",74,88377,86310020,137292,20050509,20050428
STEEL PARTNERS,"STANDARD MOTOR PRODUCTS, INC.",74,39220,85366610,10000,20050516,20050505
STEEL PARTNERS,"NEW FRONTIER MEDIA, INC.",74,85838,64439810,62088,20050603,20050525
STEEL PARTNERS,CHEROKEE INTERNATIONAL CORP,74,90026,16445010,157494,20050705,20050624
STEEL PARTNERS,"EARTHLINK, INC.",74,83291,27032110,62391,20050920,20050913
STEEL PARTNERS,BRINKS CO,74,18649,10969610,28590,20060127,20060117
STEEL PARTNERS,WALTER INDUSTRIES INC /NEW/,74,82540,93317Q10,15274,20060623,20060614
STEEL PARTNERS,MUELLER WATER PRODUCTS INC,74,91234,62475810,166482,20061229,20061220
STEEL PARTNERS,SELECTICA INC,74,87814,81628810,132644,20070220,20070209
STEEL PARTNERS,ADAPTEC,74,10353,00651F10,12256,20070309,20070228
STEEL PARTNERS,ROWAN,74,45495,77938210,9258,20070705,20070626
STEEL PARTNERS,JOHNSON OUTDOORS,74,11775,47916710,13906,20070706,20070627
STEEL PARTNERS,CONSECO INC,74,89841,20846488,12603,20070919,20070910
STEEL PARTNERS,POINT BLANK SOLUTIONS INC,74,-99,730529104,028885,20080211,20080206
STEEL PARTNERS,UNISYS CORP,74,10890,90921410,2504,20081003,20080924
STEEL PARTNERS,ENDWAVE CORP,74,88727,29264A20,140736,20110307,20110223
STEEL PARTNERS,"MODUSLINK GLOBAL SOLUTIONS, INC.",74,80114,60786L107,029621,20111014,20111004
STEEL PARTNERS,API TECHNOLOGIES CORP.,74,12881,00187E20,164099,20140312,20140307
STEEL PARTNERS,"AVIAT NETWORKS, INC.",74,91836,05366Y10,176572,20140724,20140714
STEEL PARTNERS,FORBES ENERGY SERVICES LTD.,74,12963,34514310,180145,20130315,20130305
STEEL PARTNERS,"GATEWAY COMMUNICATIONS, INC.",74,88285,36759520,-99,-99,-99
STEEL PARTNERS,"GILMAN + CIOCIA, INC.",74,81156,37590810,31159,20070830,20070820
STEEL PARTNERS,"IGO, INC.",74,88359,44959320,137434,20130722,20130711
STEEL PARTNERS,KINARK CORPORATION,74,33398,49447410,-99,-99,-99
STEEL PARTNERS,ORE PHARMACEUTICAL HOLDINGS INC.,74,85549,68577510,-99,20101101,20101022
STEEL PARTNERS,"SCHOOL SPECIALTY, INC.",74,86189,80786310,-99,20130621,20130611
TENNENBAUM & CO LLC,ICF KAISER INTERNATIONAL INC,75,75899,44924410,-99,19971219,19971219
TENNENBAUM & CO LLC,GREAT LAKES AVIATION LTD,75,80126,39054K10,29608,20000202,20000202
TENNENBAUM & CO LLC,"WATER PIK TECHNOLOGIES, INC.",75,87449,94113U10,126722,20010112,20010103
TENNENBAUM & CO LLC,KAISER GROUP HOLDINGS INC,75,-99,4.831e+08,19439,20020326,20010921
TENNENBAUM & CO LLC,ANACOMP,75,83841,3237110,1627,20020520,20020510
TENNENBAUM & CO LLC,JO-ANN STORE INC.,75,89896,47758P30,4523,20060511,20060501
TENNENBAUM & CO LLC,ONLINE RESOURCES CORP,75,86988,68273G10,121080,20061120,20060703
TENNENBAUM & CO LLC,ITC DELTACOM INC,75,89528,45031T40,65679,20070510,20070501
TENNENBAUM & CO LLC,EUROSEAS LTD.,75,91734,Y23592200,165913,20140131,20140129
STILLWELL PARTNERS,CAMERON FINANCIAL CORP /DE/,76,81549,13342510,31669,20000707,20000627
STILLWELL PARTNERS,OREGON TRAIL FINANCIAL CORP.,76,85491,68593210,65541,20001117,20001107
STILLWELL PARTNERS,COMMUNITY FINANCIAL CORP.,76,81688,20364V10,60949,20010104,20001229
STILLWELL PARTNERS,MONTGOMERY FINANCIAL CORP.,76,85194,61382610,65012,20010223,20010214
STILLWELL PARTNERS,HCB BANCSHARES INC.,76,84809,40413N10,64733,20010614,20010604
STILLWELL PARTNERS,AMERICAN PHYSICIANS CAPITAL INC,76,88828,2888410,141497,20021125,20021115
STILLWELL PARTNERS,FPIC INSURANCE GROUP INC.,76,83866,30256310,63415,20030630,20030619
STILLWELL PARTNERS,COMMUNITY BANCSHARES INC.,76,90897,20343H10,109799,20040329,20040319
STILLWELL PARTNERS,PRUDENTIAL BANCORP INC OF PENNSYLVANIA,76,90637,74431910,161924,20050620,20050608
STILLWELL PARTNERS,SCPIE HOLDINGS INC,76,84395,78402P10,64323,20060119,20060109
STILLWELL PARTNERS,ROMA FINANCIAL CORP,76,91407,77581P10,175127,20060727,20060717
STILLWELL PARTNERS,NORTHEAST COMMUNITY BANCORP INC,76,91405,66411210,175083,20071105,20071026
STILLWELL PARTNERS,KINGSWAY FINANCIAL SERVICES INC,76,89063,49690410,61743,20081107,20081029
STILLWELL PARTNERS,FIRST SAVINGS FINANCIAL GROUP INC,76,92809,3.362e+14,180958,20081229,20081219
STILLWELL PARTNERS,ALLIANCE BANCORP INC OF PENNSYLVANIA,76,91731,1892110,31576,20090312,20090225
STILLWELL PARTNERS,FEDFIRST FINANCIAL CORP,76,90665,31429C10,163633,20100924,20100921
STILLWELL PARTNERS,WAYNE SAVINGS BANCSHARES INC /DE/,76,79313,94624Q10,28490,20101008,20100928
STILLWELL PARTNERS,STANDARD FINANCIAL CORP.,76,12362,85339310,185113,20101018,20101007
STILLWELL PARTNERS,"WOLVERINE BANCORP, INC.",76,12509,97788010,186290,20110207,20110126
STILLWELL PARTNERS,"SP BANCORP, INC.",76,12406,78468K10,185827,20110228,20110217
STILLWELL PARTNERS,"HARVARD ILLINOIS BANCORP, INC.",76,-99,417429107,-99,20110401,20110331
STILLWELL PARTNERS,"JACKSONVILLE BANCORP, INC.",76,81565,46924R10,31744,20110705,20110622
STILLWELL PARTNERS,NAUGATUCK VALLEY FINANCIAL CORP,76,90416,63906P10,161014,20110711,20110630
STILLWELL PARTNERS,"COLONIAL FINANCIAL SERVICES, INC.",76,90722,19566B10,163926,20110824,20110819
STILLWELL PARTNERS,"FIRST FINANCIAL NORTHWEST, INC.",76,92303,32022K10,178545,20110912,20110831
STILLWELL PARTNERS,"POAGE BANKSHARES, INC.",76,13014,73020610,186498,20110923,20110913
STILLWELL PARTNERS,PROVIDENT FINANCIAL HOLDINGS INC,76,83683,74386810,63178,20111007,20110926
STILLWELL PARTNERS,ASB BANCORP INC,76,13036,00213T10,190567,20111024,20111012
STILLWELL PARTNERS,"WEST END INDIANA BANCSHARES, INC.",76,-99,952678100,170472,20120119,20120111
STILLWELL PARTNERS,"IF BANCORP, INC.",76,12920,44951J105,187596,20120305,20120224
STILLWELL PARTNERS,ANCHOR BANCORP,76,12498,32838104,181515,20120507,20120425
STILLWELL PARTNERS,"GEORGETOWN BANCORP, INC.",76,13529,372591107,162717,20120723,20120712
STILLWELL PARTNERS,"FAIRMOUNT BANCORP, INC.",76,-99,305468100,-99,20120921,20120921
STILLWELL PARTNERS,"HAMILTON BANCORP, INC.",76,13642,407015106,013665,20121022,20121010
STILLWELL PARTNERS,POLONIA BANCORP INC,76,13699,73158Q109,176475,20121123,20121123
STILLWELL PARTNERS,TF FINANCIAL CORP,76,80768,872391107,030461,20121129,20121129
STILLWELL PARTNERS,UNITED COMMUNITY BANCORP,76,91167,90984R101,166747,20130122,20130110
STILLWELL PARTNERS,HOPFED BANCORP INC,76,85829,439734104,106853,20130225,20130214
STILLWELL PARTNERS,JEFFERSON BANCSHARES INC,76,89798,472375104,154714,20130408,20130327
STILLWELL PARTNERS,"MALVERN BANCORP, INC.",76,92685,561409103,180109,20130506,20130430
STILLWELL PARTNERS,"DELANCO BANCORP, INC.",76,-99,245535109,177062,20131028,20131018
STILLWELL PARTNERS,"CARROLL BANCORP, INC.",76,-99,144702107,-99,20140317,20140306
STILLWELL PARTNERS,SUGAR CREEK FINANCIAL CORP./MD/,76,-99,86481Y102,-99,20140421,20140410
STILLWELL PARTNERS,"SENECA CAYUGA BANCORP, INC.",76,-99,81688L102,-99,20140915,20140905
STILLWELL PARTNERS,PINNACLE BANCSHARES INC,76,10974,7.229e+08,016829,20140923,20140912
STILLWELL PARTNERS,"HOME FEDERAL BANCORP, INC. OF LOUISIANA",76,12487,43708L10,162825,20110103,20101222
STILLWELL PARTNERS,"MALVERN FEDERAL BANCORP, INC.",76,92685,56141010,-99,20080530,20080520
STILLWELL PARTNERS,"SOUND FINANCIAL BANCORP, INC.",76,13561,83607A10,179234,20120823,20120822
STILLWELL PARTNERS,UNITED INSURANCE HOLDINGS CORP.,76,13712,91071010,178823,20110929,20110928
THIRD POINT MANAGEMENT CO LLC,SUMMIT HOLDING SOUTHEAST INC,77,84830,86607810,64808,19970602,19970522
THIRD POINT MANAGEMENT CO LLC,TRIATHLON BROADCASTING CO,77,82286,89589P10,61292,19980205,19971208
THIRD POINT MANAGEMENT CO LLC,AGRIBRANDS INTERNATIONAL INC,77,85895,00849R10,66691,20000915,20000906
THIRD POINT MANAGEMENT CO LLC,"INSIGNIA FINANCIAL GROUP, INC.",77,79701,45795620,114346,20010420,20010402
THIRD POINT MANAGEMENT CO LLC,"STAGE STORES, INC.",77,84132,85254C10,63874,20011120,20011115
THIRD POINT MANAGEMENT CO LLC,PENN VIRGINIA CORPORATION,77,61955,70788210,8440,20020228,20020219
THIRD POINT MANAGEMENT CO LLC,"THE WARNACO GROUP, INC.",77,89686,93439040,13990,20030821,20030811
THIRD POINT MANAGEMENT CO LLC,"MAGELLAN HEALTH SERVICES, INC.",77,77854,55907910,2940,20040113,20040106
THIRD POINT MANAGEMENT CO LLC,"CLEVELAND CLIFFS, INC.",77,27422,18589610,3107,20040223,20040211
THIRD POINT MANAGEMENT CO LLC,"INTERCEPT, INC.",77,86123,45845L10,111102,20040527,20040520
THIRD POINT MANAGEMENT CO LLC,"SALTON, INC.",77,77042,79575710,24537,20040920,20040910
THIRD POINT MANAGEMENT CO LLC,INFINITY PROPERTY AND CASUALTY CORP,77,89681,45665Q10,110065,20050114,20050107
THIRD POINT MANAGEMENT CO LLC,UNISOURCE ENERGY CORP.,77,48389,90920510,10757,20050207,20050126
THIRD POINT MANAGEMENT CO LLC,"AEP INDUSTRIES, INC.",77,10025,103110,11903,20050214,20050204
THIRD POINT MANAGEMENT CO LLC,"WESTERN GAS RESOURCES, INC.",77,75888,95825910,18705,20050425,20050414
THIRD POINT MANAGEMENT CO LLC,MASSEY ENERGY CO,77,26382,57620610,141400,20050919,20050907
THIRD POINT MANAGEMENT CO LLC,"LIGAND PHARMACEUTICALS, INC.",77,78081,53220K20,25937,20050923,20050913
THIRD POINT MANAGEMENT CO LLC,NABI BIOPHARMACEUTICALS INC.,77,57913,62951910,7936,20060417,20060405
THIRD POINT MANAGEMENT CO LLC,SUNTERRA CORP,77,90015,86787D20,63493,20060717,20060706
THIRD POINT MANAGEMENT CO LLC,POGO PRODUCING CO,77,60695,73044810,8655,20061121,20061109
THIRD POINT MANAGEMENT CO LLC,MARTIN MARIETTA MATERIALS INC,77,80204,57328410,29733,20061211,20061130
THIRD POINT MANAGEMENT CO LLC,FLOW INTERNATIONAL,77,37058,34346810,4807,20070202,20070202
THIRD POINT MANAGEMENT CO LLC,IHOP CORP,77,76732,44962310,24291,20070223,20070213
THIRD POINT MANAGEMENT CO LLC,ACORDA THERAPEUTICS,77,91086,00484M10,156617,20070222,20070222
THIRD POINT MANAGEMENT CO LLC,PDL BIOPHARMA,77,77292,69329Y10,24878,20070305,20070222
THIRD POINT MANAGEMENT CO LLC,GLENAYRE TECHNOLOGIES,77,11908,37789910,-99,20070503,20070423
THIRD POINT MANAGEMENT CO LLC,GRANITE CONSTRUCTION,77,76135,38732810,21429,20070507,20070427
THIRD POINT MANAGEMENT CO LLC,CV THERAPEUTICS,77,85668,12666710,63996,20070517,20070507
THIRD POINT MANAGEMENT CO LLC,ATMEL,77,76584,4951310,23767,20070712,20070703
THIRD POINT MANAGEMENT CO LLC,CYPRESS SEMICONDUCTOR,77,10302,23280610,12215,20070809,20070731
THIRD POINT MANAGEMENT CO LLC,CANDELA CORP /DE/ ,77,10371,13690710,12390,20070907,20070907
THIRD POINT MANAGEMENT CO LLC,TXCO RESOURCES,77,33815,87311M10,4496,20071128,20071121
THIRD POINT MANAGEMENT CO LLC,PHOENIX COMPANIES INC/DE,77,89008,7.190e+14,142462,20080711,20080701
THIRD POINT MANAGEMENT CO LLC,EMMIS COMMUNICATIONS CORP,77,80297,29152510,15337,20100713,20100709
THIRD POINT MANAGEMENT CO LLC,SMURFIT-STONE CONTAINER CORP,77,80543,83272710,6242,20110207,20110201
THIRD POINT MANAGEMENT CO LLC,YAHOO INC,77,83435,98433210,62634,20110908,20110908
THIRD POINT MANAGEMENT CO LLC,"ENPHASE ENERGY, INC.",77,13323,29355A107,187450,20120409,20120330
THIRD POINT MANAGEMENT CO LLC,MURPHY OIL CORP,77,28345,626717102,007620,-99,-99
THIRD POINT MANAGEMENT CO LLC,SOTHEBYS,77,75316,835898107,014412,20130826,20130815
THIRD POINT MANAGEMENT CO LLC,MASCO CORP,77,34032,574599106,007085,-99,-99
THIRD POINT MANAGEMENT CO LLC,"AIRGATE PCS, INC.",77,87248,00936730,124314,20041201,20041122
THIRD POINT MANAGEMENT CO LLC,AMGEN INC.,77,14008,03116210,1602,-99,-99
THIRD POINT MANAGEMENT CO LLC,BIOFUEL ENERGY CORP.,77,92089,09064Y10,-99,20060725,20060613
THIRD POINT MANAGEMENT CO LLC,"CF INDUSTRIES HOLDINGS, INC.",77,90829,12526910,163946,-99,-99
THIRD POINT MANAGEMENT CO LLC,THE DOW CHEMICAL COMPANY,77,20626,26054310,4060,-99,-99
TRIAN FUND MANAGEMENT,CBRL GROUP INC,78,27562,12489V10,3570,-99,-99
TRIAN FUND MANAGEMENT,HEINZ H J CO,78,23077,42307410,5568,20060424,20060417
TRIAN FUND MANAGEMENT,TIFFANY & CO,78,75100,88654710,13646,20070226,20070221
TRIAN FUND MANAGEMENT,KRAFT FOODS,78,89006,50075N10,142953,-99,-99
TRIAN FUND MANAGEMENT,"DR PEPPER SNAPPLE GROUP, INC.",78,92168,2.614e+14,179700,20081219,20081209
TRIAN FUND MANAGEMENT,LEGG MASON INC,78,65330,52490110,6653,20091228,20091217
TRIAN FUND MANAGEMENT,FAMILY DOLLAR STORES INC,78,53866,30700010,4560,20100728,20100720
TRIAN FUND MANAGEMENT,STATE STREET CORP,78,72726,857477103,10035,-99,-99
TRIAN FUND MANAGEMENT,INGERSOLL RAND PLC,78,12431,G47791101,005959,20120509,20120501
TRIAN FUND MANAGEMENT,BANK OF NEW YORK MELLON CORP,78,49656,064058100,002019,-99,-99
TRIAN FUND MANAGEMENT,E. I. DU PONT DE NEMOURS AND COMPANY,78,11703,26353410,4087,-99,-99
TRIAN FUND MANAGEMENT,"MONDELEZ INTERNATIONAL, INC.",78,89006,60920710,142953,-99,-99
TRIAN FUND MANAGEMENT,"PEPSICO, INC.",78,13856,71344810,8479,-99,-99
TRIAN FUND MANAGEMENT,THE CHEESECAKE FACTORY INCORPORATED,78,77902,16307210,25737,-99,-99
TRINAD CAPITAL LP,COMMAND SECURITY CORP.,79,76330,20050L10,22797,20040915,20040830
TRINAD CAPITAL LP,"OPTIO SOFTWARE, INC.",79,87526,68389J10,127462,20041112,20041102
TRINAD CAPITAL LP,MAJESCO ENTERTAINMENT COMPANY,79,90539,56069020,122916,20050511,20050511
TRINAD CAPITAL LP,RADIOLOGIX INC,79,85524,75040K10,65803,20051208,20051129
TRINAD CAPITAL LP,"ATRINSIC, INC.",79,84321,04964C20,179360,20061031,20061024
TRINAD CAPITAL LP,"INFOSEARCH MEDIA, INC.",79,-99,45677V108,-99,20070504,20070502
TRINAD CAPITAL LP,NTN BUZZTIME INC,79,76963,62941030,21232,20070724,20070717
TRINAD CAPITAL LP,NETWORK ENGINES,79,88457,64121A10,137641,20071120,20071115
TRINAD CAPITAL LP,FORWARD INDUSTRIES INC,79,37381,34986230,62262,20080507,20080421
TRINAD CAPITAL LP,"EMAK WORLDWIDE, INC.",79,80239,26861V10,29668,20080716,20080716
VALUEACT CAPITAL MANAGEMENT LP,PER SE TECHNOLOGIES,81,77032,71356930,24531,20001218,20001207
VALUEACT CAPITAL MANAGEMENT LP,MENTOR CORP.,81,52792,58718810,7250,20010312,20010302
VALUEACT CAPITAL MANAGEMENT LP,"GARTNER, INC.",81,79698,36665110,12441,20010417,20010410
VALUEACT CAPITAL MANAGEMENT LP,LIFELINE SYSTEMS CO.,81,49534,53219210,6722,20010810,20010801
VALUEACT CAPITAL MANAGEMENT LP,LECROY CORP.,81,82504,52324W10,61398,20010824,20010815
VALUEACT CAPITAL MANAGEMENT LP,KEY3MEDIA GROUP INC,81,88486,49326R10,138925,20011210,20011127
VALUEACT CAPITAL MANAGEMENT LP,MEDQUIST INC.,81,77575,58494910,25216,20020610,20020605
VALUEACT CAPITAL MANAGEMENT LP,AUTODESK INC,81,85631,5276910,1878,-99,-99
VALUEACT CAPITAL MANAGEMENT LP,"ONESOURCE INFORMATION, INC.",81,86908,68272J10,120634,20021112,20021101
VALUEACT CAPITAL MANAGEMENT LP,AMICAS INC.,81,85245,171210,65072,20030310,20030227
VALUEACT CAPITAL MANAGEMENT LP,ACXIOM CORP.,81,20117,512510,2536,20030917,20030910
VALUEACT CAPITAL MANAGEMENT LP,CATALINA MARKETING CORP.,81,77472,14886710,25099,20031021,20031020
VALUEACT CAPITAL MANAGEMENT LP,FIRST HEALTH GROUP CORP.,81,11371,32096010,13397,20031110,20031103
VALUEACT CAPITAL MANAGEMENT LP,"EPIQ SYSTEMS, INC.",81,84531,26882D10,64346,20040518,20040510
VALUEACT CAPITAL MANAGEMENT LP,LODGENET ENTERTAINMENT CORP.,81,79712,54021110,28998,20040518,20040510
VALUEACT CAPITAL MANAGEMENT LP,DOCUCORP INTERNATIONAL INC.,81,85819,25591110,66530,20040823,20040811
VALUEACT CAPITAL MANAGEMENT LP,MSC SOFTWARE CORP.,81,66253,55353110,6922,20040913,20040901
VALUEACT CAPITAL MANAGEMENT LP,"TRIZETTO GROUP, INC.",81,87350,89688210,124638,20050103,20041221
VALUEACT CAPITAL MANAGEMENT LP,USI HOLDINGS CORP.,81,89532,90333H10,148475,20050210,20050131
VALUEACT CAPITAL MANAGEMENT LP,INTERGRAPH CORPORATION,81,44792,45868310,6036,20050428,20050418
VALUEACT CAPITAL MANAGEMENT LP,"SOLEXA, INC.",81,85699,83420X10,163087,20050722,20050712
VALUEACT CAPITAL MANAGEMENT LP,NETIQ CORP,81,87081,64115P10,122436,20050825,20050815
VALUEACT CAPITAL MANAGEMENT LP,REYNOLDS & REYNOLDS CO,81,66799,76169510,9112,20050826,20050817
VALUEACT CAPITAL MANAGEMENT LP,APPLERA CORP.,81,86806,3802020,-99,20050907,20050829
VALUEACT CAPITAL MANAGEMENT LP,WILLIAMS SCOTSMAN INTERNATIONAL INC,81,90915,96950G10,163976,20050930,20050920
VALUEACT CAPITAL MANAGEMENT LP,HANOVER COMPRESSOR COMPANY,81,85240,41076810,65009,20051007,20050927
VALUEACT CAPITAL MANAGEMENT LP,"ADESA, INC.",81,90197,00686U10,25146,20051123,20051115
VALUEACT CAPITAL MANAGEMENT LP,SNAP ON INC.,81,60206,83303410,9778,20051123,20051114
VALUEACT CAPITAL MANAGEMENT LP,CHIRON CORPORATION,81,23318,17004010,3011,20051220,20051219
VALUEACT CAPITAL MANAGEMENT LP,AVAYA INC ,81,88587,5349910,139662,20060221,20060216
VALUEACT CAPITAL MANAGEMENT LP,PRA INTERNATIONAL,81,90460,69353C10,160670,20060505,20060425
VALUEACT CAPITAL MANAGEMENT LP,GEVITY,81,85042,37439310,64994,20060522,20060510
VALUEACT CAPITAL MANAGEMENT LP,SIRVA INC ,81,89899,82967Y10,155934,20060526,20060516
VALUEACT CAPITAL MANAGEMENT LP,VALEANT PHARMACEUTICALS INTERNATIONAL,81,68340,91911X10,9340,20060609,20060530
VALUEACT CAPITAL MANAGEMENT LP,ADVANCED MEDICAL OPTICS,81,89426,00763M10,148870,20070511,20070501
VALUEACT CAPITAL MANAGEMENT LP,STANDARD PACIFIC,81,72696,85375C10,10002,20070809,20070731
VALUEACT CAPITAL MANAGEMENT LP,STEINWAY MUSICAL,81,83832,85849510,63424,20070829,20070828
VALUEACT CAPITAL MANAGEMENT LP,EXTERRAN HOLDINGS,81,92245,30225X10,65009,20070830,20070821
VALUEACT CAPITAL MANAGEMENT LP,OMNICARE INC,81,63714,68190410,8133,20070920,20070910
VALUEACT CAPITAL MANAGEMENT LP,EQUIFAX,81,52476,29442910,4423,20071029,20071019
VALUEACT CAPITAL MANAGEMENT LP,BWAY HOLDING CO,81,92109,12429T10,177288,20071121,20071114
VALUEACT CAPITAL MANAGEMENT LP,SARA LEE CORP,81,22840,80311110,9411,20080118,20080110
VALUEACT CAPITAL MANAGEMENT LP,INTERNATIONAL RECTIFIER CORP /DE/,81,27705,46025410,6109,20080124,20080114
VALUEACT CAPITAL MANAGEMENT LP,CHIMERA INVESTMENT CORP,81,92385,16934Q10,178862,20080424,20080414
VALUEACT CAPITAL MANAGEMENT LP,ALLIANCE DATA SYSTEMS CORP,81,89002,18581108,143974,20080721,20080711
VALUEACT CAPITAL MANAGEMENT LP,"GLOBAL CASH ACCESS HOLDINGS, INC.",81,90885,37896710,163678,20080924,20080918
VALUEACT CAPITAL MANAGEMENT LP,DRESSER-RAND GROUP INC.,81,90831,26160810,163948,20081016,20081006
VALUEACT CAPITAL MANAGEMENT LP,IMMERSION CORP,81,87394,45252110,126318,20090414,20090407
VALUEACT CAPITAL MANAGEMENT LP,IMMUCOR INC,81,88867,45252610,11914,20090804,20090727
VALUEACT CAPITAL MANAGEMENT LP,"BIGBAND NETWORKS, INC.",81,91889,8975050,176863,20100305,20100223
VALUEACT CAPITAL MANAGEMENT LP,"ENERGYSOLUTIONS, INC.",81,92389,29275620,178846,20100329,20100319
VALUEACT CAPITAL MANAGEMENT LP,INVERNESS MEDICAL INNOVATIONS INC,81,89230,46126P10,146156,20100429,20100421
VALUEACT CAPITAL MANAGEMENT LP,VERISIGN INC/CA,81,85753,9.234e+14,66368,20100510,20100506
VALUEACT CAPITAL MANAGEMENT LP,NEUTRAL TANDEM INC,81,92454,64128B10,178767,20100513,20100505
VALUEACT CAPITAL MANAGEMENT LP,SNAP-ON INC,81,60206,83303410,9778,20100607,20100528
VALUEACT CAPITAL MANAGEMENT LP,BREEZE-EASTERN CORP,81,62109,10676410,10692,20100730,20100723
VALUEACT CAPITAL MANAGEMENT LP,S1 CORP /DE/,81,83554,78463B10,121053,20100813,20100805
VALUEACT CAPITAL MANAGEMENT LP,WILLIS GROUP HOLDINGS PLC,81,89017,G9666610,144009,20100903,20100826
VALUEACT CAPITAL MANAGEMENT LP,BARD C R INC /NJ/,81,46877,6738310,2044,20101109,20101029
VALUEACT CAPITAL MANAGEMENT LP,"MOTOROLA SOLUTIONS, INC.",81,22779,62007630,7585,20110616,20110610
VALUEACT CAPITAL MANAGEMENT LP,MOODYS CORP /DE/,81,48506,61536910,139665,20110720,20110712
VALUEACT CAPITAL MANAGEMENT LP,"FIDELITY NATIONAL FINANCIAL, INC.",81,90925,31620R10,165264,20110826,20110815
VALUEACT CAPITAL MANAGEMENT LP,ROCKWELL COLLINS INC,81,89014,77434110,144066,20110826,20110816
VALUEACT CAPITAL MANAGEMENT LP,ADOBE SYSTEMS INC,81,75510,00724F10,12540,20111227,20111222
